,name,builtdate
7895,宏汇大厦,2001年建
7907,明佳苑,1998年建
7915,巴洛克宫廷,1999年建
7933,紫薇园,1994年建
7935,园南三村,1990年建
7944,五原路77弄,1989年建
7953,襄阳南路352弄,
7967,乌鲁木齐中路280弄,1980年建
7968,吉象小区,1994年建
7976,保利西岸,2015年建
8000,棠浦路105号,1984年建
8001,西部大楼,1997年建
8002,中远两湾城,2001年建
8004,泰山一村,1982年建
8005,桃浦六村绿春苑,1994年建
8006,甘泉三村,1981年建
8007,长风三村,1983年建
8008,桃浦二村永汇新苑,2003年建
8009,新湖明珠城,2005年建
8010,梅山馨苑,1999年建
8011,中宁大楼,1993年建
8012,泰山二村,1981年建
8014,金沙嘉年华,2004年建
8015,千路公寓,2002年建
8016,大上海城市花园,2004年建
8017,宜川六村,1985年建
8019,管弄一二街坊,1986年建
8020,岚皋路300弄,1985年建
8021,桃浦七村雪松苑,1995年建
8022,棠浦路101号,1984年建
8023,曹杨五村(梅花园),1990年建
8024,太浜巷小区,1989年建
8025,泰欣嘉园,2008年建
8026,曹杨三村(兰岭园),1978年建
8027,泾阳家园,1997年建
8028,海鑫公寓,1997年建
8029,河滨香景园,2004年建
8031,万里欣苑,2006年建
8032,普陀四村,1985年建
8033,绿地世纪城（二期）,2004年建
8034,光明城市,2003年建
8036,泰山三村,1988年建
8037,石光小区,1990年建
8038,康怡苑,1988年建
8039,武宁小城,1997年建
8040,长寿新村（普陀）,1995年建
8042,万里名轩,1999年建
8043,普雄馨苑,1990年建
8044,宜川五村,1987年建
8045,金沙新村,1983年建
8046,宗鑫公寓,2005年建
8048,达丰新村,1983年建
8051,新华源公寓,1998年建
8052,长风一村小区,1980年建
8053,赵家花园,1983年建
8054,合阳小区,1988年建
8055,怒江小区,1989年建
8056,万里雅筑,2006年建
8057,曹家巷小区,1990年建
8058,新村路428号,
8059,甘泉一村,1986年建
8060,上青佳园,2004年建
8061,阳光威尼斯（一期）,2004年建
8062,石泉一村,1991年建
8063,澳门小区,1978年建
8064,万都花园（普陀）,1996年建
8065,云都苑,1999年建
8067,管弄四街坊,1987年建
8068,万里真欣园,1999年建
8069,西部名都花园,1998年建
8070,岚灵小区,1996年建
8071,灵芝公寓,1989年建
8072,金沙雅苑（四期）,2006年建
8073,苏堤春晓名苑,2005年建
8074,泰宸苑,1998年建
8075,圣天地酒店式公寓,2004年建
8076,岚皋大楼,1991年建
8078,华师大二村,1981年建
8079,江南新村（普陀）,1991年建
8080,新长小区,1993年建
8082,复地太阳城,2003年建
8083,曹杨五月天,2005年建
8084,新体育广场,2008年建
8085,延长西路529弄,1992年建
8086,桃浦五村杜鹃苑,1995年建
8088,中岚大楼,1996年建
8090,水岸豪庭,2002年建
8091,西部俊园,2002年建
8093,河滨围城,2002年建
8096,中浩云花园,2008年建
8097,新长征花苑,1997年建
8098,锦翔大楼,1995年建
8100,秋月枫舍,2001年建
8101,平江盛世家园,1996年建
8102,北巷小区,2000年建
8103,建德花园牡丹苑,2003年建
8105,绿洲城市花园,1999年建
8106,愉景华庭,2006年建
8107,恒陇丽晶公寓,2009年建
8108,运旺新村阳光世家,1997年建
8112,世纪之门,1999年建
8113,巴黎之春,2005年建
8115,东旺雍景苑,2001年建
8116,友谊大楼,1982年建
8117,正红里,1976年建
8118,曹杨四村(枣阳园),1983年建
8119,汪家井小区,1990年建
8121,白玉新村,1986年建
8122,上海知音苑,2003年建
8124,石岚三村,1980年建
8125,车站新村（普陀）,1996年建
8129,隆德小区,1989年建
8132,曹杨八村,1958年建
8133,东沙小区,1993年建
8134,桃浦三村石榴苑,1993年建
8135,桃浦一村瑞香苑,1978年建
8136,杨家桥小区（普陀）,1999年建
8138,曹杨家园,1997年建
8139,金沙雅苑（三期）,2004年建
8140,宜川一村,1957年建
8142,玉佛城,1995年建
8143,澳门公寓,1998年建
8144,南泉苑,1989年建
8145,中鼎豪园,2006年建
8147,阳光西班牙,2002年建
8150,真北一街坊,1989年建
8151,杏园,1994年建
8154,申汉小区,1997年建
8155,大华清水湾,2004年建
8156,汇丽花园,2006年建
8161,乐活居,2011年建
8162,曹杨华庭,2002年建
8165,金沙雅苑（一期）,2001年建
8166,中山北路2185弄,1986年建
8167,黄陵小区,1995年建
8168,乐怡苑（普陀）,1993年建
8170,宜川三村,1957年建
8175,曹杨五村(金岭园),1992年建
8176,祥和家园,2000年建
8177,万里一期,1999年建
8179,交暨小区,1996年建
8181,曹杨六村(沙溪园),1983年建
8183,曹杨新苑,2000年建
8184,地方天园,2001年建
8186,白玉苑,1998年建
8187,西谈家渡路17弄,1990年建
8191,桂巷新村,1985年建
8192,五星公寓,1996年建
8198,江南名庐,2005年建
8199,桃浦十村（白丽路701弄）,1998年建
8203,南大街22弄,1981年建
8204,香山苑,1999年建
8206,洛川路24号,1987年建
8207,武宁路200弄,1996年建
8208,武宁路74弄,1962年建
8209,阳光威尼斯（三期）,2006年建
8210,音乐广场,2003年建
8214,曹杨路280弄,1987年建
8220,曹杨四村(桐柏园),1982年建
8221,长风二村,1984年建
8222,怒江苑,1998年建
8225,志丹苑,2002年建
8226,沪太路680弄,1986年建
8227,石岚二村,1996年建
8228,樱花苑,1988年建
8230,甘泉苑,1988年建
8231,光新大楼,1990年建
8234,颐宁苑,1999年建
8236,广德苑,2001年建
8239,天成小区,1997年建
8242,建德花园百合苑,1999年建
8243,曹杨四村(兰花园),1991年建
8244,怡佳公寓,2011年建
8245,高尚领域,2015年建
8249,宝华雅苑,2003年建
8252,达安春之声,2006年建
8254,长风四村,1990年建
8255,德怡苑,1985年建
8258,泰极大厦,1999年建
8262,石泉六村,1978年建
8265,沙田大厦（公寓）,
8272,光新三村,1986年建
8275,石泉小区,1982年建
8276,建德花园海棠苑,1997年建
8277,圣骊澳门苑,2005年建
8281,曹杨三村(杏杨园),1982年建
8294,曹杨一村,1982年建
8298,嘉云苑,1997年建
8305,岚皋馨苑,1999年建
8307,绿翡翠家园,2000年建
8308,曹杨九村,1977年建
8309,锦绿新城,1998年建
8310,中环花苑,2008年建
8311,星河世纪城,2008年建
8314,曹杨花苑,1998年建
8315,桃浦新家园,2001年建
8323,十里都华,2005年建
8325,管弄五六街坊,1988年建
8328,绿地世纪城（三期）,2003年建
8333,石泉大厦,1997年建
8334,南大街14弄,1987年建
8336,宝钢公寓,1998年建
8339,万里晶品苑,2010年建
8340,华经大厦,1996年建
8345,双山小区,1995年建
8346,新黄小区,1994年建
8347,香泉小区,1996年建
8354,华侨城,2011年建
8357,石泉五村,1975年建
8361,澳门新苑,1998年建
8370,象源丽都,2004年建
8374,鑫都佳园,2001年建
8375,金沙雅苑（二期）,2003年建
8376,香溢花城（住宅）,2009年建
8377,桃浦六村樱花苑,1995年建
8379,上钞桂花苑,1997年建
8380,延长小区（普陀）,1984年建
8381,新宜小区,1985年建
8384,万里真金苑,1999年建
8387,曹杨二村,1963年建
8388,梅岭苑,1999年建
8389,岚皋西路95弄,1996年建
8390,长寿苑,2000年建
8393,水塘小区,1988年建
8397,中环家园,2003年建
8400,常澳馨苑,1983年建
8409,长久大厦,2003年建
8410,建德花园郁金香苑（公寓）,2000年建
8413,铁路新村（华池路）,1983年建
8415,曹杨五村(南杨园),1988年建
8416,光新路129弄,1985年建
8418,桃浦一村（武威路1051弄）,1992年建
8428,真北新村三街坊,1994年建
8432,杨桥第一小区,1997年建
8435,东泉苑小区,1994年建
8437,金江家园,2002年建
8438,长风大楼,
8439,李子园公寓,1996年建
8447,兰溪路231弄,1990年建
8450,枫桥苑,2000年建
8452,华师大一村,1954年建
8454,平民后村,1987年建
8455,书香名第,1997年建
8457,芙蓉花苑,1999年建
8461,万业新阶,2014年建
8463,半岛花园,2003年建
8464,宋家滩小区,1986年建
8465,中环大厦,2004年建
8468,普陀二村,1985年建
8472,真如西村,1985年建
8473,安居朝阳园,2000年建
8476,石一小区,1990年建
8480,开开大楼,1997年建
8483,怒江南苑,1999年建
8489,延长西路780弄,1994年建
8490,银都佳园,1999年建
8492,阳光威尼斯（二期）,2005年建
8494,清涧七街坊,1995年建
8495,万千公寓,2000年建
8496,清涧四街坊,2000年建
8499,东旺公寓,1999年建
8503,安居古浪新苑,2005年建
8505,真源小区,2000年建
8506,宜川四村,1957年建
8509,真西新村第二小区,1992年建
8510,上海星港,2005年建
8511,海棠苑,1995年建
8512,建德花园紫藤苑,2000年建
8517,清涧六街坊,1994年建
8519,中星宜川花苑,1993年建
8523,大华颐和华城（别墅）,2008年建
8524,梅六小区,1994年建
8525,阳光威尼斯（四期）（公寓）,2009年建
8526,莲花公寓（普陀）,1994年建
8532,美豪瑞登酒店,2006年建
8546,绿地世纪城（酒店式公寓）,2004年建
8549,朝霞新苑,2001年建
8554,白大楼,1986年建
8565,桃浦十村（银杏路120弄）,1997年建
8568,建德花园紫荆苑,1998年建
8573,金原新苑,1998年建
8574,沙田花园,1997年建
8579,陆一小区,1979年建
8580,谈家渡路140弄,2008年建
8581,甘泉二村,1982年建
8585,绿洲尧舜公寓,2003年建
8587,品尊国际,2009年建
8593,桃浦五村山茶苑,1998年建
8595,沙田新苑,2000年建
8618,丽和苑,2004年建
8631,嘉华苑（普陀）,1997年建
8633,金梅园,1995年建
8649,金莲坊,1995年建
8650,星风花苑,1980年建
8656,南光大楼,1997年建
8668,管弄三街坊,1987年建
8675,上钞苑,1999年建
8681,金玉苑,1999年建
8686,星海大厦,2002年建
8688,白玉大楼,1990年建
8692,曹杨五村(芙蓉园),1989年建
8705,桃浦三村白丽苑,1997年建
8707,新会苑,2008年建
8711,和平新村,1988年建
8713,真北二街坊,1992年建
8716,明丰世纪苑,2003年建
8717,金鼎公寓（普陀）,2001年建
8728,真光九街坊,1995年建
8729,时代星园,2003年建
8736,章家巷小区,1992年建
8737,风华水岸,2008年建
8738,昆仑花苑,1999年建
8741,振光大厦,1998年建
8742,绿洲公寓,1996年建
8744,甘泉路5弄,1984年建
8750,安居金祁新城,2011年建
8752,中星海上名庭（公寓）,2003年建
8754,海普苑,2002年建
8760,玉城宝都大厦,1999年建
8761,常德名园,2002年建
8766,童家桥小区,1982年建
8780,桃浦四村易居紫荆苑,1994年建
8782,大众河滨酒店式公寓,2004年建
8797,芝巷小区,1994年建
8799,华延公寓,
8821,曹杨五村(杏梅园),1988年建
8823,绿洲湖畔花园,2005年建
8833,浅水湾恺悦名城,2010年建
8835,名泉苑,2002年建
8836,绿地世纪城（一期）,2002年建
8841,安塞小区,1996年建
8847,荣联公寓,1996年建
8857,交通路3193弄,1996年建
8860,曹杨四村(兰花大楼),1991年建
8869,恒力锦沧花园,2004年建
8871,曹杨六村(兰溪园),1985年建
8886,金纺苑,2004年建
8892,嘉富利大厦,2003年建
8895,曹杨五村(南岭园),1982年建
8896,长发白玉公寓,1999年建
8908,中亚公寓,1996年建
8910,智荟苑,2003年建
8913,金沙江路755号,1984年建
8921,梅川一街坊,1993年建
8922,桃浦西路443弄,1996年建
8937,西部名邸,2004年建
8941,芝川新苑,2001年建
8952,康泰公寓,1997年建
8956,中江小区,1999年建
8961,怒江新苑,1997年建
8973,清涧三街坊,2000年建
8975,日月星辰,2000年建
8986,展宏大厦,1998年建
8988,中山北路3904弄,1995年建
8990,曹杨汽车公寓,1999年建
8996,桃浦九村,2004年建
9003,子长小区,1986年建
9004,金鼎花苑,2002年建
9013,真华路157弄,2000年建
9030,新村路426号,1983年建
9033,新村路422号,1983年建
9038,真华路36弄,2005年建
9047,大华颐和华城（公寓）,2005年建
9056,澳门家园,1996年建
9062,石泉苑,1997年建
9072,桃浦五村迎春苑,1997年建
9084,万景园,2003年建
9087,东元大楼,1998年建
9094,新村路350弄,1996年建
9110,中关村公寓,2003年建
9114,甘泉公寓,1996年建
9123,中山北路2590号,1975年建
9125,长新小区（普陀）,1986年建
9129,清涧八街坊,1997年建
9132,祥和星宇花园（公寓）,2006年建
9151,秋水云庐,2003年建
9154,光复新苑,2002年建
9183,龚家宅,1995年建
9202,上海本色,2002年建
9222,平利路38弄,1995年建
9227,建德花园玫瑰苑（公寓）,2005年建
9244,富丽花苑,1999年建
9263,安居锦竹苑,2013年建
9271,洛川路30弄,1987年建
9276,阳光水岸苑,2011年建
9277,真光新村第五小区,1994年建
9278,梅川四街坊,1996年建
9293,桃浦三村和乐苑,1991年建
9305,宜川二村,1954年建
9308,双泉公寓,1998年建
9315,北石路142号,1993年建
9329,中海紫御豪庭（公寓）,2013年建
9345,曹杨君悦苑,2004年建
9362,东新苑,2000年建
9375,真光八街坊,1994年建
9376,祥和名邸（公寓）,2003年建
9379,真光新秀,1995年建
9380,中鹰黑森林,2007年建
9381,香樟苑（普陀）,1997年建
9382,真光二街坊,1994年建
9384,星梅花苑,1994年建
9390,真西新苑,1993年建
9393,梅川二街坊,2005年建
9395,上钞银杏苑,1997年建
9399,星光域,2014年建
9404,恒达公寓,1997年建
9421,嘉发公寓,2002年建
9435,万里双子座,2008年建
9443,德诚大厦,1995年建
9453,悠雅曹杨,2006年建
9455,安居瑶成湾花园,2004年建
9471,真南路895弄,2010年建
9486,梅岭支路85弄,1987年建
9493,金沙江小区,1997年建
9501,朝阳大楼,1996年建
9506,建德花园丁香苑,2001年建
9508,武宁一村,1960年建
9534,武宁苑,1999年建
9543,银城大厦,1997年建
9545,市政馨苑,1999年建
9569,桃浦一村海棠苑,1996年建
9599,金沙江路117弄91支弄,1997年建
9606,华师大三村,2002年建
9622,梅川馨苑,1998年建
9626,西部秀苑,2003年建
9637,冠龙大厦,1997年建
9646,同进理想城,2014年建
9651,真情公寓,2005年建
9653,梅岭新村,1995年建
9660,爱建新村,1989年建
9677,安达家园,2006年建
9719,新怡苑小区,1997年建
9730,北石路77号,1986年建
9734,灵石小区,1999年建
9749,兰溪路205号,
9753,西谈家渡路81弄,1985年建
9757,水岸茗苑,2003年建
9759,工汇花苑,1996年建
9779,北石路124号,1986年建
9800,宁泉新苑,1999年建
9809,北石路125号,1985年建
9823,联农大厦,1995年建
9825,金沙江路759号,1984年建
9846,中山北路1321弄,1993年建
9852,谈家渡路19号,1990年建
9862,常高公寓,1997年建
9881,佳景公寓,1997年建
9882,中山北路3924弄,1992年建
9901,上海豪园,2003年建
9913,志丹路181弄,1986年建
9914,洛川公寓,1999年建
9915,东渡园景别墅,1995年建
9918,万航渡后路85号,1981年建
9925,中环名品公馆,2015年建
9937,实地公寓,2003年建
9956,宜川华庭,2002年建
9961,中山北路1297弄,1991年建
9992,兰溪路230弄,1989年建
10000,明园公寓,1994年建
10001,水丰路125弄,1993年建
10002,宁武路501号,1989年建
10003,隆昌路702弄,1979年建
10004,香阁丽苑,2004年建
10005,浣纱六村,1996年建
10006,和平花苑,1997年建
10007,政立路80弄,1986年建
10008,隆昌路468弄,1985年建
10009,延吉东路5弄,1981年建
10010,控江绿苑,1984年建
10011,樟树缘公寓,2002年建
10012,黄兴公寓,2001年建
10013,长海一村,1995年建
10014,民星二村,1990年建
10015,长阳路1900弄,1988年建
10016,开鲁三村,1997年建
10017,长海路137弄,1997年建
10018,双阳路50弄,1996年建
10019,国和二村,1989年建
10020,海上硕和城,2008年建
10021,广远新村,1986年建
10022,开鲁四村,1989年建
10024,翔殷四村,1997年建
10025,财大小区,1992年建
10026,国和一村,1991年建
10027,延吉七村,1986年建
10028,新江湾时代花园,2000年建
10029,市光三村,1994年建
10030,辽源一村,1997年建
10031,开鲁路382弄,1989年建
10032,乾阳佳园,2004年建
10033,凤六新苑,2001年建
10034,控江七村,1979年建
10035,民星住宅小区,1991年建
10036,文化花园香榭丽苑,1999年建
10037,文化佳园,2002年建
10038,荣丰花园,1996年建
10039,市光一村,1988年建
10040,铁岭大楼,1978年建
10042,明丰苑,1997年建
10043,眉州路515弄,1988年建
10046,引翔港小区,1990年建
10047,长隆住宅小区,1987年建
10048,隆昌路700弄,1965年建
10049,北茶园,1998年建
10050,友谊新村,1985年建
10052,民京路837弄,1997年建
10054,仁德苑,2001年建
10055,兰馨雅苑,2003年建
10056,大运盛城,2001年建
10057,长阳新苑,2000年建
10058,珠江香樟南园,2004年建
10059,新江浦公寓,1997年建
10060,银河苑,1997年建
10061,延吉一村,1979年建
10062,延吉四村,1987年建
10064,翔顺公寓,1997年建
10065,同济绿园,2003年建
10066,控江西三村,2004年建
10067,世和园,2003年建
10068,三峰大厦,1991年建
10070,翔殷心秀,2004年建
10071,锦杨苑,2000年建
10073,三门路358弄,1999年建
10074,平凉小区,1998年建
10075,杨浦大厦,1996年建
10076,控江路1197弄,1994年建
10077,新中源大楼,1992年建
10079,汇元坊,2002年建
10080,幸福村小区,1994年建
10081,文化名园,2003年建
10083,惠信苑,
10084,延吉三村,1983年建
10085,莱茵半岛,2002年建
10087,工农四村星源绿苑,1996年建
10088,政德东路88号,2001年建
10090,殷行路305弄,1994年建
