,name,location,hospital,bus,mall,subway,school,officeBuild,to_center_distance
2422,汾阳路9弄,"{'lat': 31.22012, 'lng': 121.462229}",82.0,44.0,10.0,4.0,89.0,117.0,2466.266342608102
2423,吴兴路21弄,"{'lat': 31.21227, 'lng': 121.448451}",38.0,49.0,2.0,6.0,135.0,72.0,4027.3480073875567
2424,海上名邸,"{'lat': 31.160897, 'lng': 121.429775}",13.0,36.0,1.0,2.0,116.0,13.0,9608.105679854874
2425,泰德苑,"{'lat': 31.194078, 'lng': 121.43789}",25.0,40.0,5.0,6.0,56.0,131.0,6158.470090112648
2426,永嘉路300弄,"{'lat': 31.215327, 'lng': 121.464236}",72.0,44.0,7.0,3.0,100.0,114.0,2741.554508174291
2427,金色港湾,"{'lat': 31.205161, 'lng': 121.46749}",48.0,37.0,5.0,4.0,86.0,99.0,3593.958257313168
2428,交大公寓,"{'lat': 31.199744, 'lng': 121.434705}",43.0,39.0,4.0,5.0,137.0,106.0,5927.04536231377
2429,宛平南路71弄,"{'lat': 31.202123, 'lng': 121.452725}",73.0,53.0,10.0,4.0,111.0,97.0,4572.8624223584875
2430,襄北大楼,"{'lat': 31.290387, 'lng': 121.48946}",41.0,40.0,4.0,3.0,88.0,55.0,6176.130557281372
2431,房地人才公寓,"{'lat': 31.21672, 'lng': 121.459269}",70.0,49.0,5.0,5.0,95.0,107.0,2931.426786856762
2432,康馨家园,"{'lat': 31.164833, 'lng': 121.432818}",12.0,34.0,1.0,3.0,110.0,29.0,9084.06633665234
2433,华强公寓,"{'lat': 31.209507, 'lng': 121.45237}",58.0,53.0,3.0,5.0,107.0,57.0,3963.5878540071326
2434,阳光名邸,"{'lat': 31.201213, 'lng': 121.428865}",50.0,35.0,3.0,3.0,92.0,94.0,6251.189359614197
2435,丰业广元公寓,"{'lat': 31.20166, 'lng': 121.439419}",42.0,44.0,9.0,4.0,135.0,113.0,5452.739889281831
2436,东安路180弄,"{'lat': 31.200116, 'lng': 121.458495}",77.0,54.0,5.0,5.0,107.0,100.0,4465.823012461869
2437,湖南公寓,"{'lat': 31.220585, 'lng': 121.496835}",49.0,41.0,4.0,4.0,72.0,75.0,2214.7221089807667
2438,华建一街坊,"{'lat': 31.126404, 'lng': 121.446445}",4.0,19.0,0.0,0.0,18.0,2.0,12550.536019241503
2439,舒城苑,"{'lat': 31.135766, 'lng': 121.440822}",13.0,30.0,1.0,0.0,34.0,1.0,11713.441131002854
2440,天秀苑,"{'lat': 31.136714, 'lng': 121.436526}",15.0,41.0,4.0,0.0,41.0,9.0,11755.164990843063
2441,家乐苑,"{'lat': 31.141548, 'lng': 121.43754}",18.0,41.0,1.0,0.0,157.0,9.0,11219.520853004853
2442,百合花苑,"{'lat': 31.157232, 'lng': 121.418869}",14.0,36.0,0.0,1.0,60.0,18.0,10508.942229019733
2443,中星虹漕公寓,"{'lat': 31.157708, 'lng': 121.422357}",14.0,32.0,0.0,1.0,100.0,9.0,10281.131041681963
2444,鑫龙苑,"{'lat': 31.16415, 'lng': 121.454976}",13.0,19.0,1.0,3.0,13.0,14.0,8293.738017584386
2445,徐汇新城（公寓）,"{'lat': 31.138613, 'lng': 121.458937}",4.0,12.0,0.0,0.0,16.0,6.0,10956.684083461261
2446,金龙花苑梅花园,"{'lat': 31.173734, 'lng': 121.460125}",7.0,16.0,1.0,7.0,18.0,14.0,7131.702774150316
2447,龙华西路309弄,"{'lat': 31.180637, 'lng': 121.45086}",35.0,38.0,2.0,8.0,25.0,43.0,6725.982547281288
2448,兴南花园,"{'lat': 31.207726, 'lng': 121.465097}",54.0,45.0,4.0,4.0,110.0,86.0,3424.6963995836413
2449,悦兴苑,"{'lat': 31.162319, 'lng': 121.461172}",8.0,14.0,1.0,2.0,9.0,9.0,8334.479360705198
2450,海天公寓,"{'lat': 31.19777, 'lng': 121.448143}",61.0,50.0,9.0,5.0,152.0,120.0,5221.2699280433035
2451,康健路100弄,"{'lat': 31.171504, 'lng': 121.433947}",27.0,39.0,2.0,2.0,109.0,50.0,8394.573435142067
2452,乐山大楼,"{'lat': 31.202442, 'lng': 121.439228}",41.0,45.0,7.0,4.0,131.0,111.0,5406.8202602728425
2453,冶金大楼,"{'lat': 31.200532, 'lng': 121.458801}",76.0,53.0,4.0,4.0,111.0,101.0,4411.266510767879
2454,兴国花园,"{'lat': 31.213651, 'lng': 121.444384}",51.0,46.0,2.0,4.0,95.0,88.0,4243.8235936380715
2455,江南新村（徐汇）,"{'lat': 31.198412, 'lng': 121.469298}",31.0,28.0,3.0,3.0,51.0,74.0,4253.615280375698
2456,宛平南路278号,"{'lat': 31.199001, 'lng': 121.452965}",82.0,49.0,10.0,4.0,106.0,107.0,4844.630150072182
2457,柳州路202号,"{'lat': 31.168937, 'lng': 121.431514}",25.0,34.0,1.0,3.0,126.0,46.0,8759.64756344485
2458,新路小区,"{'lat': 31.196538, 'lng': 121.438857}",32.0,40.0,10.0,4.0,118.0,139.0,5894.530566989892
2459,凯旋路2280弄,"{'lat': 31.194119, 'lng': 121.433713}",31.0,35.0,3.0,4.0,57.0,109.0,6427.3006390877745
2460,铁路职工小区,"{'lat': 31.197546, 'lng': 121.431489}",38.0,29.0,4.0,2.0,108.0,101.0,6317.997802894093
2461,零陵公寓,"{'lat': 31.200845, 'lng': 121.470569}",32.0,32.0,4.0,4.0,55.0,97.0,3960.985429987447
2462,衡山路58弄,"{'lat': 31.210705, 'lng': 121.452388}",55.0,54.0,2.0,3.0,106.0,56.0,3867.0626881530884
2463,新路大楼,"{'lat': 31.207172, 'lng': 121.468144}",54.0,39.0,8.0,3.0,88.0,104.0,3363.049444261387
2464,云华小区,"{'lat': 31.206829, 'lng': 121.468033}",53.0,39.0,7.0,3.0,86.0,101.0,3402.403088046439
2465,宜山路179号,"{'lat': 31.196841, 'lng': 121.437338}",41.0,34.0,6.0,5.0,124.0,130.0,5969.809602992193
2466,新汾阳公寓,"{'lat': 31.217051, 'lng': 121.460758}",75.0,46.0,5.0,5.0,90.0,116.0,2806.0131038232157
2467,太原小区,"{'lat': 31.215428, 'lng': 121.461474}",64.0,46.0,5.0,4.0,97.0,108.0,2894.745723782296
2468,华侨公寓,"{'lat': 31.204788, 'lng': 121.447716}",39.0,49.0,11.0,6.0,137.0,76.0,4648.98092971455
2469,宏汇大厦,"{'lat': 31.193338, 'lng': 121.442802}",26.0,50.0,10.0,7.0,45.0,127.0,5921.468280537733
2470,明佳苑,"{'lat': 31.183021, 'lng': 121.448949}",32.0,37.0,2.0,8.0,34.0,54.0,6570.085434024872
2471,巴洛克宫廷,"{'lat': 31.20839, 'lng': 121.456819}",66.0,54.0,3.0,4.0,91.0,68.0,3781.8425231577003
2472,紫薇园,"{'lat': 31.157907, 'lng': 121.416278}",14.0,34.0,0.0,0.0,46.0,19.0,10588.681427024781
2473,园南三村,"{'lat': 31.148375, 'lng': 121.450165}",5.0,27.0,0.0,0.0,37.0,7.0,10104.784645556054
2474,五原路77弄,"{'lat': 31.218188, 'lng': 121.447275}",97.0,45.0,2.0,5.0,73.0,112.0,3740.2037749147757
2475,襄阳南路352弄,"{'lat': 31.214444, 'lng': 121.46433}",71.0,42.0,6.0,3.0,99.0,114.0,2816.606620649916
